IdValeSalida,IdProducto,PrecioCosto,Pventa,Cantidad,Saldo,idvalearea
4967,159,0,700,1,,1
4968,55,0,1250,1,,1
4968,111,0,850,1,,1
4969,62,310,750,1,,1
4969,65,164,950,1,,1
4970,147,0,1150,1,,1
4970,147,0,1150,1,,1
4971,147,0,1150,1,,1
4972,116,0,600,1,,1
4972,163,0,700,1,,1
4972,163,0,700,1,,1
4972,163,0,700,1,,1
4972,159,0,700,1,,1
4972,159,0,700,1,,1
4972,159,0,700,1,,1
4972,107,15,50,1,,1
4972,107,15,50,1,,1
4973,147,0,1150,1,,1
4973,147,0,1150,1,,1
4974,111,0,850,1,,1
4975,111,0,850,1,,1
4975,111,0,850,1,,1
4975,55,0,1250,1,,1
4975,55,0,1250,1,,1
4975,160,0,950,1,,1
4975,3,150,600,1,,1
4976,147,0,1150,1,,1
4977,98,190,750,1,,1
4977,98,190,750,1,,1
4977,116,0,600,1,,1
4978,3,150,600,1,,1
4978,119,0,1300,1,,1
4979,55,0,1250,1,,1
4979,179,0,600,1,,1
4979,182,0,600,1,,1
4980,147,0,1150,1,,1
4981,182,0,600,1,,1
4982,111,0,850,1,,1
4983,53,0,1000,1,,1
4984,147,0,0,1,,1
4984,147,0,0,1,,1
4984,147,0,0,1,,1
4984,147,0,0,1,,1
4984,113,0,0,1,,1
4984,113,0,0,1,,1
4984,113,0,0,1,,1
4984,113,0,0,1,,1
4985,94,117,600,1,,1
4986,179,0,600,1,,1
4986,119,0,1300,1,,1
4987,138,0,600,1,,1
4987,179,0,600,1,,1
4988,111,0,850,1,,1
4988,16,100,600,1,,1
4989,53,0,1000,1,,1
4989,179,0,600,1,,1
4990,55,0,1250,1,,1
4990,176,0,600,1,,1
4992,16,100,600,1,,1
4992,163,0,700,1,,1
4993,62,310,750,1,,1
4993,158,0,750,1,,1
4993,111,0,850,1,,1
4994,111,0,850,1,,1
4995,147,0,1150,1,,1
4995,160,0,950,1,,1
4996,147,0,0,1,,1
4996,147,0,0,1,,1
4996,147,0,0,1,,1
4996,113,0,0,1,,1
4996,113,0,0,1,,1
4997,163,0,0,1,,1
4997,113,0,0,1,,1
4997,111,0,0,1,,1
4998,159,0,700,1,,1
4998,138,0,600,1,,1
4998,146,250,700,1,,1
4999,135,0,500,1,,1
5000,147,0,1150,1,,1
5000,76,20.75,50,1,,1
5001,179,0,600,1,,1
5002,147,0,0,1,,1
5003,147,0,1150,1,,1
5003,76,20.75,50,1,,1
5004,116,0,600,1,,1
5004,138,0,600,1,,1
5005,139,0,0,1,,1
5005,111,0,0,1,,1
5006,62,310,750,1,,1
5006,131,0,600,1,,1
5007,116,0,600,1,,1
5008,53,0,1000,1,,1
5009,147,0,1150,1,,1
5010,179,0,600,1,,1
5011,3,150,600,1,,1
5012,61,310,750,1,,1
5013,147,0,0,1,,1
5013,147,0,0,1,,1
5013,147,0,0,1,,1
5013,147,0,0,1,,1
5014,111,0,850,1,,1
5014,165,0,600,1,,1
5014,165,0,600,1,,1
5014,165,0,600,1,,1
5014,165,0,600,1,,1
5014,107,15,50,1,,1
5015,163,0,700,1,,1
5016,111,0,850,1,,1
5017,3,150,600,1,,1
5017,157,0,600,1,,1
5017,158,0,750,1,,1
5018,138,0,600,1,,1
5018,119,0,1300,1,,1
5018,179,0,600,1,,1
5018,179,0,600,1,,1
5018,179,0,600,1,,1
5019,147,0,1150,1,,1
5019,147,0,1150,1,,1
5020,180,0,750,1,,1
5021,3,150,600,1,,1
5021,159,0,700,1,,1
5021,159,0,700,1,,1
5022,3,150,600,1,,1
5023,3,150,600,1,,1
5024,182,0,600,1,,1
5024,182,0,600,1,,1
5024,182,0,600,1,,1
5024,182,0,600,1,,1
5024,182,0,600,1,,1
5024,182,0,600,1,,1
5024,182,0,600,1,,1
5024,182,0,600,1,,1
5024,182,0,600,1,,1
5024,182,0,600,1,,1
5025,111,0,850,1,,1
5025,3,150,600,1,,1
5026,147,0,1150,1,,1
5026,165,0,600,1,,1
5026,113,0,750,1,,1
5026,116,0,600,1,,1
5027,61,310,750,1,,1
5028,113,0,750,1,,1
5028,113,0,750,1,,1
5029,116,0,600,1,,1
5030,147,0,1150,1,,1
5031,147,0,0,1,,1
5031,139,0,0,1,,1
5031,139,0,0,1,,1
5031,139,0,0,1,,1
5031,163,0,0,1,,1
5031,163,0,0,1,,1
5031,110,162.2,0,1,,1
5031,55,0,0,1,,1
5031,55,0,0,1,,1
5031,111,0,0,1,,1
5031,113,0,0,1,,1
5031,182,0,0,1,,1
5031,182,0,0,1,,1
5031,3,150,0,1,,1
5031,147,0,0,1,,1
5031,147,0,0,1,,1
5031,147,0,0,1,,1
5031,113,0,0,1,,1
5032,182,0,600,1,,1
5033,111,0,850,1,,1
5033,55,0,1250,1,,1
5034,113,0,0,1,,1
5034,113,0,0,1,,1
5034,113,0,0,1,,1
5034,113,0,0,1,,1
5034,113,0,0,1,,1
5034,113,0,0,1,,1
5034,113,0,0,1,,1
5034,113,0,0,1,,1
5034,55,0,0,1,,1
5034,179,0,0,1,,1
5035,182,0,600,1,,1
5035,182,0,600,1,,1
5036,131,0,600,1,,1
5036,55,0,1250,1,,1
5036,111,0,850,1,,1
5037,3,150,600,1,,1
5037,111,0,850,1,,1
5038,3,150,600,1,,1
5038,116,0,600,1,,1
5038,147,0,1150,1,,1
5039,147,0,1150,1,,1
5040,180,0,750,1,,1
5040,180,0,750,1,,1
5040,180,0,750,1,,1
5041,147,0,1150,1,,1
5041,147,0,1150,1,,1
5041,3,150,600,1,,1
5042,147,0,1150,1,,1
5043,182,0,600,1,,1
5044,179,0,600,1,,1
5044,119,0,1300,1,,1
5045,119,0,1300,1,,1
5046,111,0,850,1,,1
5047,157,0,600,1,,1
5047,158,0,750,1,,1
5048,158,0,750,1,,1
5048,180,0,750,1,,1
5049,135,0,500,1,,1
5049,149,0,500,1,,1
5049,3,0,600,1,,1
5050,3,150,600,1,,1
5051,53,0,1000,1,,1
5052,55,0,0,1,,1
5052,157,0,0,1,,1
5053,55,0,1250,1,,1
5054,147,0,0,1,,1
5054,147,0,0,1,,1
5054,147,0,0,1,,1
5055,159,0,700,1,,1
5056,176,0,600,1,,1
5057,113,0,750,1,,1
5057,113,0,750,1,,1
5057,116,0,600,1,,1
5057,147,0,1150,1,,1
5057,147,0,1150,1,,1
5057,111,0,850,1,,1
5057,55,0,1250,1,,1
5057,3,0,600,1,,1
5058,138,0,600,1,,1
5058,52,0,650,1,,1
5059,55,0,1250,1,,1
5060,55,0,1250,1,,1
5061,147,0,1150,1,,1
5062,147,0,1150,1,,1
5063,180,0,750,1,,1
5063,180,0,750,1,,1
5063,147,0,1150,1,,1
5064,55,0,1250,1,,1
5065,113,0,750,1,,1
5065,61,310,750,1,,1
5065,61,310,750,1,,1
5065,73,260,700,1,,1
5065,107,15,50,1,,1
5065,107,15,50,1,,1
5065,107,15,50,1,,1
5065,73,260,700,1,,1
5065,73,260,700,1,,1
5065,159,0,700,1,,1
5065,159,0,700,1,,1
5066,173,0,1250,1,,1
5067,113,0,750,1,,1
5067,149,0,500,1,,1
5067,149,0,500,1,,1
5067,113,0,750,1,,1
5068,3,0,600,1,,1
5069,111,0,0,1,,1
5069,1,200,0,1,,1
5069,116,0,0,1,,1
5070,119,0,1300,1,,1
5070,179,0,600,1,,1
5071,179,0,600,1,,1
5072,147,0,0,1,,1
5072,147,0,0,1,,1
5072,147,0,0,1,,1
5072,147,0,0,1,,1
5073,111,0,850,1,,1
5074,52,0,650,1,,1
5074,165,0,650,1,,1
5074,113,0,750,1,,1
5074,85,315.4,700,1,,1
5074,176,0,600,1,,1
5074,176,0,600,1,,1
5075,113,0,750,1,,1
5077,131,0,600,1,,1
5077,158,0,750,1,,1
5078,159,0,700,1,,1
5079,147,0,1150,1,,1
5079,95,164,600,1,,1
5080,131,0,600,1,,1
5080,55,0,1250,1,,1
5081,73,260,700,1,,1
5081,73,260,700,1,,1
5081,1,200,650,1,,1
5081,186,0,750,1,,1
5081,159,0,700,1,,1
5081,159,0,700,1,,1
5081,73,260,700,1,,1
5082,50,150,500,1,,1
5082,119,0,1300,1,,1
5082,147,0,1150,1,,1
5082,116,0,600,1,,1
5083,186,0,750,1,,1
5083,186,0,750,1,,1
5083,85,315.4,700,1,,1
5083,85,315.4,700,1,,1
5083,107,15,50,1,,1
5084,147,0,1150,1,,1
5086,147,0,1150,1,,1
5087,116,0,600,1,,1
5088,85,315.4,700,1,,1
5088,85,315.4,700,1,,1
5088,85,315.4,700,1,,1
5088,61,310,750,1,,1
5088,16,100,600,1,,1
5089,147,0,1150,1,,1
5089,116,0,600,1,,1
5090,55,0,1250,1,,1
5090,55,0,1250,1,,1
5090,55,0,1250,1,,1
5090,129,0,600,1,,1
5090,147,0,1150,1,,1
5090,147,0,1150,1,,1
5091,119,0,1300,1,,1
5091,85,315.4,700,1,,1
5092,139,0,0,1,,1
5092,139,0,0,1,,1
5092,139,0,0,1,,1
5092,61,310,0,1,,1
5092,61,310,0,1,,1
5092,61,310,0,1,,1
5092,107,15,0,1,,1
5092,157,0,0,1,,1
5092,153,0,0,1,,1
5092,182,0,0,1,,1
5093,147,0,0,1,,1
5093,147,0,0,1,,1
5093,147,0,0,1,,1
5094,1,200,650,1,,1
5095,111,0,850,1,,1
5096,113,0,750,1,,1
5097,111,0,850,1,,1
5098,113,0,750,1,,1
5098,165,0,650,1,,1
5098,125,0,500,1,,1
5098,50,150,500,1,,1
5098,113,0,750,1,,1
5099,119,0,1300,1,,1
5099,95,164,600,1,,1
5100,116,0,600,1,,1
5100,116,0,600,1,,1
5101,182,0,600,1,,1
5102,182,0,600,1,,1
5102,182,0,600,1,,1
5102,147,0,1150,1,,1
5102,94,117,600,1,,1
5102,95,164,600,1,,1
5103,182,0,600,1,,1
5104,182,0,600,1,,1
5105,182,0,600,1,,1
5105,182,0,600,1,,1
5105,142,0,600,1,,1
5106,147,0,1150,1,,1
5107,147,0,1150,1,,1
5108,113,0,750,1,,1
5109,157,0,600,1,,1
5110,48,0,600,1,,1
5111,186,0,750,1,,1
5112,113,0,0,1,,1
5112,113,0,0,1,,1
5112,3,0,0,1,,1
5112,111,0,0,1,,1
5112,147,0,0,1,,1
5112,147,0,0,1,,1
5112,147,0,0,1,,1
5112,147,0,0,1,,1
5113,85,315.4,700,1,,1
5113,85,315.4,700,1,,1
5114,3,0,600,1,,1
5115,3,0,600,1,,1
5116,147,0,1150,1,,1
5116,113,0,750,1,,1
5116,73,260,700,1,,1
5117,111,0,850,1,,1
5118,176,0,600,1,,1
5118,176,0,600,1,,1
5119,85,315.4,700,1,,1
5120,53,0,1000,1,,1
5120,1,200,650,1,,1
5120,186,0,750,1,,1
5120,113,0,750,1,,1
5121,95,164,600,1,,1
5122,176,0,600,1,,1
5122,113,0,750,1,,1
5123,116,0,600,1,,1
5124,3,0,600,1,,1
5125,165,0,650,1,,1
5125,147,0,1150,1,,1
5126,186,0,750,1,,1
5126,1,200,650,1,,1
5127,113,0,750,1,,1
5130,62,310,750,1,,1
5130,176,0,600,1,,1
5131,147,0,1150,1,,1
5132,147,0,1150,1,,1
5132,147,0,1150,1,,1
5133,176,0,600,1,,1
5133,158,0,750,1,,1
5134,55,0,1250,1,,1
5134,147,0,1150,1,,1
5134,107,15,50,1,,1
5135,111,0,850,1,,1
5136,131,0,600,1,,1
5137,61,310,750,1,,1
5137,131,0,600,1,,1
5137,149,0,500,1,,1
5138,176,0,600,1,,1
5138,111,0,850,1,,1
5139,147,0,0,1,,1
5139,116,0,0,1,,1
5139,113,0,0,1,,1
5139,113,0,0,1,,1
5139,113,0,0,1,,1
5140,1,200,0,1,,1
5140,1,200,0,1,,1
5141,95,164,600,1,,1
5142,3,0,600,1,,1
5143,85,315.4,700,1,,1
5144,48,0,600,1,,1
5144,48,0,600,1,,1
5145,159,0,700,1,,1
5145,147,0,1150,1,,1
5146,157,0,600,1,,1
5147,135,0,500,1,,1
5148,111,0,850,1,,1
5149,95,164,600,1,,1
5150,180,0,750,1,,1
5150,180,0,750,1,,1
5150,180,0,750,1,,1
5150,180,0,750,1,,1
5151,147,0,1150,1,,1
5152,147,0,1150,1,,1
5152,3,0,600,1,,1
5153,131,0,600,1,,1
5154,147,0,0,1,,1
5154,147,0,0,1,,1
5154,147,0,0,1,,1
5154,147,0,0,1,,1
5155,113,0,0,1,,1
5155,180,0,0,1,,1
5156,85,315.4,700,1,,1
5157,107,15,50,1,,1
5158,55,0,1250,1,,1
5159,85,315.4,700,1,,1
5160,176,0,0,1,,1
5160,182,0,0,1,,1
5160,64,212,0,1,,1
5160,113,0,0,1,,1
5160,113,0,0,1,,1
5160,113,0,0,1,,1
5160,113,0,0,1,,1
5161,173,0,1250,1,,1
5161,3,0,600,1,,1
5161,180,0,750,1,,1
5162,64,212,1150,1,,1
5163,158,0,750,1,,1
5163,158,0,750,1,,1
5163,163,0,700,1,,1
5163,85,315.4,700,1,,1
5163,85,315.4,700,1,,1
5163,85,315.4,700,1,,1
5163,111,0,850,1,,1
5163,64,212,1150,1,,1
5163,55,0,1250,1,,1
5163,182,0,600,1,,1
5163,3,0,600,1,,1
5163,107,15,50,1,,1
5164,1,200,0,1,,1
5164,1,200,0,1,,1
5165,55,0,1250,1,,1
5165,95,164,600,1,,1
5165,186,0,750,1,,1
5165,186,0,750,1,,1
5165,163,0,700,1,,1
5165,163,0,700,1,,1
5165,107,15,50,1,,1
5165,107,15,50,1,,1
5166,173,0,1250,1,,1
5166,3,0,600,1,,1
5167,186,0,750,1,,1
5167,186,0,750,1,,1
5167,85,315.4,700,1,,1
5167,85,315.4,700,1,,1
5167,85,315.4,700,1,,1
5167,149,0,500,1,,1
5167,149,0,500,1,,1
5167,135,0,500,1,,1
5167,135,0,500,1,,1
5167,107,15,50,1,,1
5168,64,212,1150,1,,1
5169,182,0,600,1,,1
5170,95,164,600,1,,1
5171,186,0,750,1,,1
5171,85,315.4,700,1,,1
5171,119,0,1300,1,,1
5172,186,0,750,1,,1
5172,111,0,850,1,,1
5173,53,0,1000,1,,1
5174,182,0,0,1,,1
5174,113,0,0,1,,1
5174,113,0,0,1,,1
5174,64,212,0,1,,1
5174,64,212,0,1,,1
5174,113,0,0,1,,1
5174,64,212,0,1,,1
5174,113,0,0,1,,1
5175,1,200,650,1,,1
5176,116,0,600,1,,1
5178,111,0,850,1,,1
5179,116,0,600,1,,1
5179,3,0,600,1,,1
5179,111,0,850,1,,1
5180,3,0,600,1,,1
5180,113,0,750,1,,1
5180,113,0,750,1,,1
5181,85,315.4,700,1,,1
5182,64,212,1150,1,,1
5182,113,0,750,1,,1
5182,182,0,600,1,,1
5182,182,0,600,1,,1
5183,64,212,1150,1,,1
5183,64,212,1150,1,,1
5183,173,0,1250,1,,1
5183,173,0,1250,1,,1
5184,158,0,750,1,,1
5184,165,0,650,1,,1
5184,116,0,600,1,,1
5185,85,315.4,700,1,,1
5185,116,0,600,1,,1
5185,112,0,600,1,,1
5185,186,0,750,1,,1
5186,64,212,1150,1,,1
5187,111,0,0,1,,1
5187,182,0,0,1,,1
5187,182,0,0,1,,1
5188,119,0,1300,1,,1
5188,186,0,750,1,,1
5188,146,250,700,1,,1
5189,55,0,1250,1,,1
5189,112,0,600,1,,1
5190,111,0,850,1,,1
5191,186,0,750,1,,1
5191,111,0,850,1,,1
5192,186,0,750,1,,1
5193,73,260,0,1,,1
5193,180,0,0,1,,1
5193,180,0,0,1,,1
5193,180,0,0,1,,1
5193,180,0,0,1,,1
5193,180,0,0,1,,1
5193,180,0,0,1,,1
5193,180,0,0,1,,1
5193,180,0,0,1,,1
5193,153,0,0,1,,1
5193,153,0,0,1,,1
5193,153,0,0,1,,1
5193,153,0,0,1,,1
5193,153,0,0,1,,1
5193,153,0,0,1,,1
5193,113,0,0,1,,1
5193,113,0,0,1,,1
5193,182,0,0,1,,1
5193,64,212,0,1,,1
5193,64,212,0,1,,1
5194,186,0,750,1,,1
5194,149,0,500,1,,1
5195,3,0,600,1,,1
5195,113,0,750,1,,1
5195,113,0,750,1,,1
5195,182,0,600,1,,1
5196,1,200,650,1,,1
5197,85,315.4,700,1,,1
5198,113,0,750,1,,1
5198,3,0,600,1,,1
5199,60,0,1000,1,,1
5200,113,0,750,1,,1
5200,113,0,750,1,,1
5200,113,0,750,1,,1
5200,53,0,1000,1,,1
5200,113,0,750,1,,1
5200,113,0,750,1,,1
5201,64,212,1150,1,,1
5201,111,0,850,1,,1
5202,64,212,1150,1,,1
5202,113,0,750,1,,1
5202,111,0,850,1,,1
5203,173,0,1250,1,,1
5204,176,0,600,1,,1
5204,3,0,600,1,,1
5204,119,0,1300,1,,1
5205,85,315.4,700,1,,1
5205,111,0,850,1,,1
5206,113,0,750,1,,1
5207,64,212,1150,1,,1
5208,3,0,600,1,,1
5209,116,0,600,1,,1
5209,158,0,750,1,,1
5210,64,212,0,1,,1
5210,64,212,0,1,,1
5210,5,182,0,1,,1
5210,3,0,0,1,,1
5210,85,315.4,0,1,,1
5210,64,212,0,1,,1
5211,182,0,600,1,,1
5211,182,0,600,1,,1
5212,111,0,850,1,,1
5212,113,0,750,1,,1
5212,85,315.4,700,1,,1
5213,116,0,600,1,,1
5213,85,315.4,700,1,,1
5213,186,0,750,1,,1
5214,112,0,600,1,,1
5214,85,315.4,700,1,,1
5215,159,0,700,1,,1
5216,64,212,1150,1,,1
5216,111,0,850,1,,1
5217,3,0,600,1,,1
5218,1,200,650,1,,1
5218,186,0,750,1,,1
5218,149,0,500,1,,1
5218,149,0,500,1,,1
5218,3,0,600,1,,1
5219,112,0,600,1,,1
5219,95,164,600,1,,1
5219,119,0,1300,1,,1
5219,158,0,750,1,,1
5220,173,0,1250,1,,1
5220,64,212,1150,1,,1
5220,3,0,600,1,,1
5221,3,0,600,1,,1
5222,95,164,600,1,,1
5222,158,0,750,1,,1
5222,85,315.4,700,1,,1
5222,182,0,600,1,,1
5222,163,0,700,1,,1
5222,182,0,600,1,,1
5222,182,0,600,1,,1
5223,113,0,750,1,,1
5223,65,164,950,1,,1
5224,111,0,850,1,,1
5225,182,0,600,1,,1
5225,158,0,750,1,,1
5225,158,0,750,1,,1
5225,135,0,500,1,,1
5225,135,0,500,1,,1
5225,85,315.4,700,1,,1
5225,85,315.4,700,1,,1
5225,107,15,50,1,,1
5225,107,15,50,1,,1
5226,64,212,1150,1,,1
5226,3,0,600,1,,1
5227,186,0,750,1,,1
5227,163,0,700,1,,1
5228,186,0,750,1,,1
5228,85,315.4,700,1,,1
5228,107,15,50,1,,1
5229,182,0,600,1,,1
5229,53,0,1000,1,,1
5230,182,0,0,1,,1
5231,64,212,0,1,,1
5231,64,212,0,1,,1
5232,186,0,750,1,,1
5233,85,315.4,700,1,,1
5233,182,0,600,1,,1
5234,165,0,650,1,,1
5234,95,164,600,1,,1
5235,85,315.4,700,1,,1
5236,55,0,1250,1,,1
5237,64,212,1150,1,,1
5237,52,0,650,1,,1
5238,182,0,600,1,,1
5239,135,0,500,1,,1
5240,55,0,1250,1,,1
5240,1,200,650,1,,1
5241,188,0,0,1,,1
5242,116,0,0,1,,1
5242,116,0,0,1,,1
5242,163,0,0,1,,1
5242,113,0,0,1,,1
5242,62,310,0,1,,1
5242,186,0,0,1,,1
5242,85,315.4,0,1,,1
5242,85,315.4,0,1,,1
5242,107,15,0,1,,1
5242,182,0,0,1,,1
5242,1,200,0,1,,1
5242,1,200,0,1,,1
5242,182,0,0,1,,1
5243,188,0,0,1,,1
5243,113,0,0,1,,1
5243,113,0,0,1,,1
5243,113,0,0,1,,1
5243,188,0,0,1,,1
5243,113,0,0,1,,1
5244,188,0,1150,1,,1
5244,3,0,600,1,,1
5244,3,0,600,1,,1
5244,188,0,1150,1,,1
5244,3,0,600,1,,1
5244,116,0,600,1,,1
5244,3,0,600,1,,1
5244,186,0,750,1,,1
5245,158,0,750,1,,1
5245,129,0,600,1,,1
5246,186,0,750,1,,1
5247,157,0,600,1,,1
5247,55,0,1250,1,,1
5249,85,315.4,700,1,,1
5250,188,0,1150,1,,1
5250,55,0,1250,1,,1
5250,130,0,600,1,,1
5251,116,0,600,1,,1
5251,182,0,600,1,,1
5252,163,0,0,1,,1
5252,163,0,0,1,,1
5252,111,0,0,1,,1
5252,111,0,0,1,,1
5253,73,260,700,1,,1
5253,53,0,1000,1,,1
5253,186,0,750,1,,1
5254,113,0,0,1,,1
5254,113,0,0,1,,1
5254,113,0,0,1,,1
5254,188,0,0,1,,1
5254,188,0,0,1,,1
5254,188,0,0,1,,1
5255,188,0,1150,1,,1
5256,119,0,1300,1,,1
5256,146,250,700,1,,1
5257,111,0,850,1,,1
5258,182,0,0,1,,1
5258,151,148,0,1,,1
5259,158,0,750,1,,1
5259,158,0,750,1,,1
5259,107,15,50,1,,1
5259,113,0,750,1,,1
5260,188,0,1150,1,,1
5260,188,0,1150,1,,1
5260,188,0,1150,1,,1
5260,113,0,750,1,,1
5261,116,0,600,1,,1
5262,116,0,600,1,,1
5263,181,0,700,1,,1
5264,181,0,700,1,,1
5265,48,0,600,1,,1
5266,163,0,700,1,,1
5267,116,0,600,1,,1
5267,116,0,600,1,,1
5268,181,0,700,1,,1
5268,113,0,750,1,,1
5268,113,0,750,1,,1
5269,119,0,1300,1,,1
5269,113,0,750,1,,1
5269,107,15,50,1,,1
5270,181,0,700,1,,1
5270,111,0,850,1,,1
5271,95,164,600,1,,1
5271,130,0,600,1,,1
5271,165,0,650,1,,1
5271,165,0,650,1,,1
5271,163,0,700,1,,1
5271,142,0,600,1,,1
5271,188,0,1150,1,,1
5271,1,200,650,1,,1
5272,142,0,600,1,,1
5273,55,0,1250,1,,1
5273,1,200,650,1,,1
5273,1,200,650,1,,1
5273,163,0,700,1,,1
5273,159,0,700,1,,1
5274,186,0,750,1,,1
5275,188,0,0,1,,1
5275,188,0,0,1,,1
5275,113,0,0,1,,1
5275,142,0,0,1,,1
5276,188,0,0,1,,1
5277,181,0,700,1,,1
5278,176,0,600,1,,1
5278,55,0,1250,1,,1
5279,111,0,850,1,,1
5280,111,0,850,1,,1
5281,116,0,600,1,,1
5281,5,182,700,1,,1
5282,116,0,600,1,,1
5282,116,0,600,1,,1
5283,116,0,0,1,,1
5283,111,0,0,1,,1
5283,53,0,0,1,,1
5283,186,0,0,1,,1
5284,116,0,600,1,,1
5284,119,0,1300,1,,1
5284,157,0,600,1,,1
5284,151,148,600,1,,1
5285,55,0,1250,1,,1
5286,111,0,850,1,,1
5287,119,0,1300,1,,1
5287,16,100,600,1,,1
5287,65,164,950,1,,1
5288,55,0,1250,1,,1
5288,157,0,600,1,,1
5288,188,0,1150,1,,1
5289,113,0,750,1,,1
5289,187,0,700,1,,1
5289,187,0,700,1,,1
5289,187,0,700,1,,1
5289,187,0,700,1,,1
5289,158,0,750,1,,1
5289,158,0,750,1,,1
5289,158,0,750,1,,1
5289,107,15,50,1,,1
5289,107,15,50,1,,1
5290,186,0,750,1,,1
5291,176,0,600,1,,1
5292,111,0,850,1,,1
5293,64,0,0,1,,1
5293,64,0,0,1,,1
5293,64,0,0,1,,1
5293,64,0,0,1,,1
5293,52,0,0,1,,1
5293,113,0,0,1,,1
5293,113,0,0,1,,1
5293,64,0,0,1,,1
5293,187,0,0,1,,1
5293,64,0,0,1,,1
5294,186,0,750,1,,1
5295,131,0,600,1,,1
5296,3,0,600,1,,1
5296,95,164,600,1,,1
5296,95,164,600,1,,1
5296,112,0,600,1,,1
5296,112,0,600,1,,1
5296,113,0,750,1,,1
5296,85,315.4,700,1,,1
5297,52,0,650,1,,1
5297,52,0,650,1,,1
5297,163,0,700,1,,1
5297,107,15,50,1,,1
5298,158,0,750,1,,1
5298,158,0,750,1,,1
5298,64,0,1200,1,,1
5298,55,0,1500,1,,1
5298,176,0,600,1,,1
5298,129,0,600,1,,1
5298,129,0,600,1,,1
5298,55,0,1500,1,,1
5298,55,0,1500,1,,1
5299,111,0,850,1,,1
5300,111,0,850,1,,1
5301,181,0,700,1,,1
5302,111,0,850,1,,1
5303,181,0,700,1,,1
5303,181,0,700,1,,1
5303,181,0,700,1,,1
5304,64,0,1200,1,,1
5304,64,0,1200,1,,1
5305,64,0,1200,1,,1
5305,64,0,1200,1,,1
5305,116,0,600,1,,1
5306,181,0,0,1,,1
5306,181,0,0,1,,1
5306,181,0,0,1,,1
5307,85,315.4,700,1,,1
5307,181,0,700,1,,1
5307,181,0,700,1,,1
5307,180,0,750,1,,1
5308,181,0,700,1,,1
5309,64,0,0,1,,1
5310,55,0,0,1,,1
5310,55,0,0,1,,1
5310,55,0,0,1,,1
5310,181,0,0,1,,1
5310,181,0,0,1,,1
5310,181,0,0,1,,1
5310,181,0,0,1,,1
5310,181,0,0,1,,1
5310,64,0,0,1,,1
5310,139,0,0,1,,1
5310,139,0,0,1,,1
5310,139,0,0,1,,1
5310,180,0,0,1,,1
5311,186,0,750,1,,1
5311,85,315.4,700,1,,1
5311,119,0,1300,1,,1
5312,119,0,1300,1,,1
5313,53,0,1250,1,,1
5313,176,0,600,1,,1
5314,139,0,750,1,,1
5314,64,0,1200,1,,1
5315,116,0,600,1,,1
5315,158,0,750,1,,1
5316,176,0,600,1,,1
5317,146,250,700,1,,1
5317,119,0,1300,1,,1
5317,111,0,850,1,,1
5318,64,0,1200,1,,1
5318,186,0,750,1,,1
5319,95,164,600,1,,1
5320,111,0,850,1,,1
5321,95,164,600,1,,1
5321,119,0,1300,1,,1
5322,116,0,600,1,,1
5323,3,0,600,1,,1
5323,113,0,750,1,,1
5324,158,0,750,1,,1
5324,139,0,750,1,,1
5325,3,0,600,1,,1
5326,116,0,0,1,,1
5326,116,0,0,1,,1
5326,181,0,0,1,,1
5326,181,0,0,1,,1
5326,113,0,0,1,,1
5326,64,0,0,1,,1
5326,64,0,0,1,,1
5326,113,0,0,1,,1
5327,163,0,700,1,,1
5327,119,0,1300,1,,1
5327,95,164,600,1,,1
5328,64,0,1200,1,,1
5328,181,0,700,1,,1
5329,181,0,700,1,,1
5330,181,0,700,1,,1
5330,181,0,700,1,,1
5331,64,0,1200,1,,1
5332,181,0,700,1,,1
5333,119,0,1300,1,,1
5333,131,0,600,1,,1
5333,113,0,750,1,,1
5334,181,0,700,1,,1
5334,181,0,700,1,,1
5334,111,0,850,1,,1
5335,55,0,1500,1,,1
5335,64,0,1200,1,,1
5335,181,0,700,1,,1
5335,3,0,600,1,,1
5336,176,0,600,1,,1
5336,53,0,1250,1,,1
5337,76,20.75,50,1,,1
5337,76,20.75,50,1,,1
5337,116,0,600,1,,1
5337,116,0,600,1,,1
5337,142,0,600,1,,1
5338,180,0,750,1,,1
5338,142,0,600,1,,1
5339,64,0,0,1,,1
5339,64,0,0,1,,1
5339,64,0,0,1,,1
5339,113,0,0,1,,1
5339,85,315.4,0,1,,1
5339,181,0,0,1,,1
5339,113,0,0,1,,1
5339,111,0,0,1,,1
5340,119,0,1300,1,,1
5340,73,260,700,1,,1
5341,163,0,700,1,,1
5342,52,0,650,1,,1
5343,181,0,700,1,,1
5344,142,0,600,1,,1
5345,181,0,700,1,,1
5345,64,0,1200,1,,1
5345,64,0,1200,1,,1
5346,181,0,700,1,,1
5347,181,0,700,1,,1
5348,119,0,1300,1,,1
5348,131,0,600,1,,1
5348,111,0,850,1,,1
5349,3,0,600,1,,1
5349,55,0,1500,1,,1
5350,64,0,1200,1,,1
5350,85,315.4,700,1,,1
5350,149,0,500,1,,1
5351,64,0,0,1,,1
5351,116,0,0,1,,1
5351,64,0,0,1,,1
5351,64,0,0,1,,1
5352,55,0,1500,1,,1
5352,64,0,1200,1,,1
5353,95,164,600,1,,1
5354,186,0,750,1,,1
5355,163,0,700,1,,1
5356,176,0,600,1,,1
5357,95,164,600,1,,1
5358,3,0,600,1,,1
5358,180,0,750,1,,1
